system:index,Biota_Overlap,DEM,Endemicity,LST_Day_1km,NDVI,Rel_Occupancy,Rel_Species_Richness,id,.geo
1542,-0.9587266716182821,653.398702928099,0.5876305576915563,14966.58552081555,0.726601130138468,0.7380908926464237,-0.13736716290512913,7542,"{""type"":""Polygon"",""coordinates"":[[[-67.0000701,5.2684122],[-66.0000708,5.2684122],[-66.0000708,6.2790281],[-67.0000701,6.2790281],[-67.0000701,5.2684122]]]}"
1543,-1.0242525622496765,827.1504517017397,0.6168782751107481,14876.660736818882,0.7374126579329958,0.48209785829537655,-0.06984770995176036,7543,"{""type"":""Polygon"",""coordinates"":[[[-66.0000708,5.2684122],[-65.0000715,5.2684122],[-65.0000715,6.2790281],[-66.0000708,6.2790281],[-66.0000708,5.2684122]]]}"
1544,-0.9655345563592063,362.5530280309765,0.7011846074262567,14932.686664998135,0.7898584441324835,0.26877032966950376,-0.0023282569983915954,7544,"{""type"":""Polygon"",""coordinates"":[[[-65.0000715,5.2684122],[-64.0000722,5.2684122],[-64.0000722,6.2790281],[-65.0000715,6.2790281],[-65.0000715,5.2684122]]]}"
1545,-0.8475814900409802,511.86373028484985,0.7011846074262567,14946.079307378264,0.7299401553699405,0.26877032966950376,-0.0023282569983915954,7545,"{""type"":""Polygon"",""coordinates"":[[[-64.0000722,5.2684122],[-63.00007299999999,5.2684122],[-63.00007299999999,6.2790281],[-64.0000722,6.2790281],[-64.0000722,5.2684122]]]}"
1546,-0.8697986771899611,885.3673998980192,0.7389980290681264,14902.238729281085,0.6941340026133043,0.2118829887026043,0.3352690077684522,7546,"{""type"":""Polygon"",""coordinates"":[[[-63.00007299999999,5.2684122],[-62.0000737,5.2684122],[-62.0000737,6.2790281],[-63.00007299999999,6.2790281],[-63.00007299999999,5.2684122]]]}"
1547,-0.8932007809868875,1139.4369583444377,0.7864854256871816,14912.257183933352,0.6358347215348246,0.012777295318456335,0.7403857254886647,7547,"{""type"":""Polygon"",""coordinates"":[[[-62.0000737,5.2684122],[-61.0000744,5.2684122],[-61.0000744,6.279028099999999],[-62.0000737,6.2790281],[-62.0000737,5.2684122]]]}"
1548,-1.0551748926599975,704.4425134884018,0.8084323671131018,14906.575556173932,0.7017175290265282,0.11588560082096178,0.8754246313954023,7548,"{""type"":""Polygon"",""coordinates"":[[[-61.0000744,5.2684122],[-60.0000751,5.2684122],[-60.0000751,6.2790281],[-61.0000744,6.279028099999999],[-61.0000744,5.2684122]]]}"
1615,1.2363906645334333,741.194322941261,0.2036415481042718,14888.769314647652,0.5670005237904419,-0.9823788609417033,1.0659200376766098,7615,"{""type"":""Polygon"",""coordinates"":[[[-77.0000629,4.259394199999999],[-76.0000636,4.259394199999999],[-76.0000636,5.2684122],[-77.0000629,5.2684122],[-77.0000629,4.259394199999999]]]}"
1616,1.0590654450412573,1994.8015422164153,0.08245044666213092,14749.795234863965,0.5985194999372858,-0.9823788609417033,1.7597592610569495,7616,"{""type"":""Polygon"",""coordinates"":[[[-76.0000636,4.259394199999999],[-75.0000643,4.259394199999999],[-75.0000643,5.2684122],[-76.0000636,5.2684122],[-76.0000636,4.259394199999999]]]}"
1617,0.9457516335070866,1469.8714526250697,-0.06167536612850718,14909.852276982192,0.6148581302799773,-0.9276247672867306,1.7597592610569495,7617,"{""type"":""Polygon"",""coordinates"":[[[-75.0000643,4.259394199999999],[-74.000065,4.259394199999999],[-74.000065,5.2684122],[-75.0000643,5.2684122],[-75.0000643,4.259394199999999]]]}"
1618,1.672719609158373,1898.287644620104,-0.8010981915545546,14742.651621212954,0.6156118553794963,-1.2013952355615944,0.9668001486222755,7618,"{""type"":""Polygon"",""coordinates"":[[[-74.000065,4.259394199999999],[-73.0000657,4.259394199999999],[-73.0000657,5.2684122],[-74.000065,5.2684122],[-74.000065,4.259394199999999]]]}"
1619,2.164674115144855,312.7088465717793,-1.292119836487803,15194.471152341357,0.5330642441499296,-0.8728706736317577,-0.6191180762470722,7619,"{""type"":""Polygon"",""coordinates"":[[[-73.0000657,4.259394199999999],[-72.0000665,4.259394199999999],[-72.0000665,5.2684122],[-73.0000657,5.2684122],[-73.0000657,4.259394199999999]]]}"
1620,-0.5544652446720517,153.8665789301582,0.30258625739267897,15275.628355157583,0.5084802061485604,1.2287442084859312,-1.4877562219725045,7620,"{""type"":""Polygon"",""coordinates"":[[[-72.0000665,4.259394199999999],[-71.0000672,4.259394199999999],[-71.0000672,5.2684122],[-72.0000665,5.2684122],[-72.0000665,4.259394199999999]]]}"
1621,-0.6847093107960869,141.76023500306826,0.2943215095706621,15296.394229755551,0.4840860239865367,2.188718087302359,-1.6227951278792418,7621,"{""type"":""Polygon"",""coordinates"":[[[-71.0000672,4.259394199999999],[-70.0000679,4.259394199999999],[-70.0000679,5.2684122],[-71.0000672,5.2684122],[-71.0000672,4.259394199999999]]]}"
1622,-0.9575565664284357,129.23594314846287,0.30008745453083613,15275.801911456812,0.560601627149197,2.0536106525059727,-1.3527173160657668,7622,"{""type"":""Polygon"",""coordinates"":[[[-70.0000679,4.259394199999999],[-69.0000686,4.259394199999999],[-69.0000686,5.268412199999999],[-70.0000679,5.2684122],[-70.0000679,4.259394199999999]]]}"
1623,-0.9791363752575689,111.20030666786288,0.31592908142518034,15213.17448403636,0.6151130644850846,1.3531852668510236,-1.015120051298923,7623,"{""type"":""Polygon"",""coordinates"":[[[-69.0000686,4.259394199999999],[-68.0000693,4.259394199999999],[-68.0000693,5.2684122],[-69.0000686,5.268412199999999],[-69.0000686,4.259394199999999]]]}"
1624,-1.0388138712788753,290.0772734004648,0.6143421890035603,15068.205125058405,0.7276083187444855,0.6527598811960746,0.3352690077684522,7624,"{""type"":""Polygon"",""coordinates"":[[[-68.0000693,4.259394199999999],[-67.0000701,4.259394199999999],[-67.0000701,5.2684122],[-68.0000693,5.2684122],[-68.0000693,4.259394199999999]]]}"
1625,-1.0388138712788753,424.6028586340967,0.6953669367884234,15017.932033670993,0.7491848532396744,0.2581039532382103,0.3352690077684522,7625,"{""type"":""Polygon"",""coordinates"":[[[-67.0000701,4.259394199999999],[-66.0000708,4.259394199999999],[-66.0000708,5.2684122],[-67.0000701,5.2684122],[-67.0000701,4.259394199999999]]]}"
1626,-0.9868091961745941,523.2286458976145,0.7125454924769296,14956.661486585743,0.7324466312090905,0.2118829887026043,0.4703079136751897,7626,"{""type"":""Polygon"",""coordinates"":[[[-66.0000708,4.259394199999999],[-65.0000715,4.259394199999999],[-65.0000715,5.2684122],[-66.0000708,5.2684122],[-66.0000708,4.259394199999999]]]}"
1627,-0.9811013659802216,748.2521576725037,0.7125454924769296,14876.31092141466,0.7268997287183544,0.2118829887026043,0.3352690077684522,7627,"{""type"":""Polygon"",""coordinates"":[[[-65.0000715,4.259394199999999],[-64.0000722,4.259394199999999],[-64.0000722,5.2684122],[-65.0000715,5.2684122],[-65.0000715,4.259394199999999]]]}"
